country,countryCode,date,patientNumber
Malaysia,MYS,2/10/2022,5307
Malaysia,MYS,2/11/2022,156
Malaysia,MYS,2/11/2022,4375
Malaysia,MYS,2/11/2022,5813
Malaysia,MYS,2/12/2022,176
Malaysia,MYS,2/12/2022,4675
Malaysia,MYS,2/12/2022,6234
Malaysia,MYS,2/13/2022,187
Malaysia,MYS,2/13/2022,5010
Malaysia,MYS,2/13/2022,6603
Malaysia,MYS,2/14/2022,199
Malaysia,MYS,2/14/2022,5085
Malaysia,MYS,2/14/2022,7132
Malaysia,MYS,2/15/2022,194
Malaysia,MYS,2/15/2022,5290
Malaysia,MYS,2/15/2022,7617
Malaysia,MYS,2/16/2022,204
Malaysia,MYS,2/16/2022,5477
Malaysia,MYS,2/16/2022,8035
Malaysia,MYS,2/17/2022,216
Malaysia,MYS,2/17/2022,5779
Malaysia,MYS,2/17/2022,8512
Malaysia,MYS,2/18/2022,235
Malaysia,MYS,2/18/2022,5995
Malaysia,MYS,2/18/2022,9047
Malaysia,MYS,2/19/2022,238
Malaysia,MYS,2/19/2022,5870
Malaysia,MYS,2/19/2022,9502
Malaysia,MYS,2/20/2022,247
Malaysia,MYS,2/20/2022,6187
Malaysia,MYS,2/20/2022,9946
Malaysia,MYS,2/21/2022,272
Malaysia,MYS,2/21/2022,6417
Malaysia,MYS,2/21/2022,10278
Malaysia,MYS,2/22/2022,286
Malaysia,MYS,2/22/2022,6192
Malaysia,MYS,2/22/2022,10466
Malaysia,MYS,2/23/2022,305
Malaysia,MYS,2/23/2022,6346
Malaysia,MYS,2/23/2022,10937
Malaysia,MYS,2/24/2022,327
Malaysia,MYS,2/24/2022,6586
Malaysia,MYS,2/24/2022,11232
Malaysia,MYS,2/25/2022,332
Malaysia,MYS,2/25/2022,6524
Malaysia,MYS,2/25/2022,11282
Malaysia,MYS,2/26/2022,348
Malaysia,MYS,2/26/2022,6645
Malaysia,MYS,2/26/2022,11364
Malaysia,MYS,2/27/2022,353
Malaysia,MYS,2/27/2022,6621
Malaysia,MYS,2/27/2022,11458
Malaysia,MYS,2/28/2022,361
Malaysia,MYS,2/28/2022,6615
Malaysia,MYS,2/28/2022,11505
Malaysia,MYS,3/1/2022,374
Malaysia,MYS,3/1/2022,6308
Malaysia,MYS,3/1/2022,11735
Malaysia,MYS,3/2/2022,360
Malaysia,MYS,3/2/2022,6951
Malaysia,MYS,3/2/2022,11753
Malaysia,MYS,3/3/2022,355
Malaysia,MYS,3/3/2022,7044
Malaysia,MYS,3/3/2022,12037
Malaysia,MYS,3/4/2022,348
Malaysia,MYS,3/4/2022,7130
Malaysia,MYS,3/4/2022,12365
Malaysia,MYS,3/5/2022,372
Malaysia,MYS,3/5/2022,7391
Malaysia,MYS,3/5/2022,12781
Malaysia,MYS,3/6/2022,380
Malaysia,MYS,3/6/2022,7416
Malaysia,MYS,3/6/2022,12964
Malaysia,MYS,3/7/2022,368
Malaysia,MYS,3/7/2022,7463
Malaysia,MYS,3/7/2022,13281
Malaysia,MYS,3/8/2022,373
Malaysia,MYS,3/8/2022,7332
Malaysia,MYS,3/8/2022,13473
Malaysia,MYS,3/9/2022,388
Malaysia,MYS,3/9/2022,7460
Malaysia,MYS,3/9/2022,13545
Malaysia,MYS,3/10/2022,389
Malaysia,MYS,3/10/2022,7593
Malaysia,MYS,3/10/2022,13538
Malaysia,MYS,3/11/2022,380
Malaysia,MYS,3/11/2022,7630
Malaysia,MYS,3/11/2022,13674
Malaysia,MYS,3/12/2022,367
Malaysia,MYS,3/12/2022,7545
Malaysia,MYS,3/12/2022,13519
Malaysia,MYS,3/13/2022,384
Malaysia,MYS,3/13/2022,7508
Malaysia,MYS,3/13/2022,13539
Malaysia,MYS,3/14/2022,388
Malaysia,MYS,3/14/2022,7205
Malaysia,MYS,3/14/2022,13193
Malaysia,MYS,3/15/2022,376
Malaysia,MYS,3/15/2022,7063
Malaysia,MYS,3/15/2022,13011
Malaysia,MYS,3/16/2022,374
Malaysia,MYS,3/16/2022,6788
Malaysia,MYS,3/16/2022,12849
Malaysia,MYS,3/17/2022,373
Malaysia,MYS,3/17/2022,6720
Malaysia,MYS,3/17/2022,12479
Malaysia,MYS,3/18/2022,383
Malaysia,MYS,3/18/2022,6465
Malaysia,MYS,3/18/2022,12005
Malaysia,MYS,3/19/2022,390
Malaysia,MYS,3/19/2022,6159
Malaysia,MYS,3/19/2022,11585
Malaysia,MYS,3/20/2022,370
Malaysia,MYS,3/20/2022,6135
Malaysia,MYS,3/20/2022,11088
Malaysia,MYS,3/21/2022,358
Malaysia,MYS,3/21/2022,5938
Malaysia,MYS,3/21/2022,10822
Malaysia,MYS,3/22/2022,339
Malaysia,MYS,3/22/2022,5659
Malaysia,MYS,3/22/2022,10376
Malaysia,MYS,3/23/2022,332
Malaysia,MYS,3/23/2022,5128
Malaysia,MYS,3/23/2022,9970
Malta,MLT,1/1/2022,7
Malta,MLT,1/2/2022,7
Malta,MLT,1/2/2022,110
Malta,MLT,1/2/2022,4
Malta,MLT,1/2/2022,70
Malta,MLT,1/3/2022,7
Malta,MLT,1/3/2022,122
Malta,MLT,1/4/2022,5
Malta,MLT,1/4/2022,124
Malta,MLT,1/5/2022,5
Malta,MLT,1/5/2022,121
Malta,MLT,1/6/2022,7
Malta,MLT,1/6/2022,123
Malta,MLT,1/7/2022,6
Malta,MLT,1/7/2022,127
Malta,MLT,1/8/2022,7
Malta,MLT,1/8/2022,126
Malta,MLT,1/9/2022,7
Malta,MLT,1/9/2022,131
Malta,MLT,1/9/2022,4
Malta,MLT,1/9/2022,68
Malta,MLT,1/10/2022,9
Malta,MLT,1/10/2022,126
Malta,MLT,1/11/2022,9
Malta,MLT,1/11/2022,126
Malta,MLT,1/12/2022,9
Malta,MLT,1/12/2022,116
Malta,MLT,1/13/2022,108
Malta,MLT,1/14/2022,104
Malta,MLT,1/15/2022,3
Malta,MLT,1/15/2022,102
Malta,MLT,1/16/2022,2
Malta,MLT,1/16/2022,48
Malta,MLT,1/19/2022,102
Malta,MLT,1/20/2022,94
Malta,MLT,1/21/2022,7
Malta,MLT,1/21/2022,99
Malta,MLT,1/23/2022,45
Malta,MLT,1/25/2022,5
Malta,MLT,1/25/2022,90
Malta,MLT,1/26/2022,6
Malta,MLT,1/26/2022,101
Malta,MLT,1/28/2022,5
Malta,MLT,1/28/2022,105
Malta,MLT,1/29/2022,5
Malta,MLT,1/29/2022,93
Malta,MLT,1/30/2022,5
Malta,MLT,1/30/2022,93
Malta,MLT,1/30/2022,41
Malta,MLT,1/31/2022,4
Malta,MLT,1/31/2022,100
Malta,MLT,2/4/2022,5
Malta,MLT,2/4/2022,98
Malta,MLT,2/5/2022,6
Malta,MLT,2/5/2022,86
Malta,MLT,2/6/2022,5
Malta,MLT,2/6/2022,84
Malta,MLT,2/6/2022,1
Malta,MLT,2/6/2022,57
Malta,MLT,2/7/2022,5
Malta,MLT,2/7/2022,90
Malta,MLT,2/8/2022,4
Malta,MLT,2/8/2022,89
Malta,MLT,2/10/2022,4
Malta,MLT,2/10/2022,70
Malta,MLT,2/12/2022,4
Malta,MLT,2/12/2022,61
Malta,MLT,2/13/2022,1
Malta,MLT,2/13/2022,27
Malta,MLT,2/14/2022,3
Malta,MLT,2/14/2022,54
Malta,MLT,2/15/2022,3
Malta,MLT,2/15/2022,52
Malta,MLT,2/18/2022,4
Malta,MLT,2/18/2022,46
Malta,MLT,2/19/2022,4
Malta,MLT,2/19/2022,39
Malta,MLT,2/20/2022,30
Malta,MLT,2/21/2022,3
Malta,MLT,2/21/2022,47
Malta,MLT,2/23/2022,3
Malta,MLT,2/23/2022,44
Malta,MLT,2/25/2022,3
Malta,MLT,2/25/2022,45
Malta,MLT,2/27/2022,3
Malta,MLT,2/27/2022,35
Malta,MLT,2/27/2022,24
Malta,MLT,2/28/2022,3
Malta,MLT,2/28/2022,36
Malta,MLT,3/1/2022,3
Malta,MLT,3/1/2022,38
Malta,MLT,3/3/2022,3
Malta,MLT,3/3/2022,43
Malta,MLT,3/4/2022,3
Malta,MLT,3/4/2022,27
Malta,MLT,3/6/2022,3
Malta,MLT,3/6/2022,45
Malta,MLT,3/6/2022,27
Malta,MLT,3/7/2022,3
Malta,MLT,3/7/2022,42
Malta,MLT,3/8/2022,3
Malta,MLT,3/8/2022,34
Malta,MLT,3/9/2022,4
Malta,MLT,3/9/2022,35
Malta,MLT,3/10/2022,4
Malta,MLT,3/10/2022,44
Malta,MLT,3/12/2022,3
Malta,MLT,3/12/2022,43
Malta,MLT,3/13/2022,53
Malta,MLT,3/13/2022,103
Netherlands,NLD,1/1/2022,459
Netherlands,NLD,1/1/2022,1188
Netherlands,NLD,1/1/2022,170
Netherlands,NLD,1/1/2022,1041
Netherlands,NLD,1/2/2022,462
Netherlands,NLD,1/2/2022,1200
Netherlands,NLD,1/2/2022,164
Netherlands,NLD,1/2/2022,1032
Netherlands,NLD,1/3/2022,475
Netherlands,NLD,1/3/2022,1255
Netherlands,NLD,1/3/2022,156
Netherlands,NLD,1/3/2022,1011
Netherlands,NLD,1/4/2022,464
Netherlands,NLD,1/4/2022,1229
Netherlands,NLD,1/4/2022,152
Netherlands,NLD,1/4/2022,955
Netherlands,NLD,1/5/2022,449
Netherlands,NLD,1/5/2022,1185
Netherlands,NLD,1/5/2022,136
Netherlands,NLD,1/5/2022,920
Netherlands,NLD,1/6/2022,419
Netherlands,NLD,1/6/2022,1122
Netherlands,NLD,1/6/2022,129
Netherlands,NLD,1/6/2022,892
Netherlands,NLD,1/7/2022,409
Netherlands,NLD,1/7/2022,1107
Netherlands,NLD,1/7/2022,123
Netherlands,NLD,1/7/2022,872
Netherlands,NLD,1/8/2022,405
Netherlands,NLD,1/8/2022,1076
Netherlands,NLD,1/8/2022,122
Netherlands,NLD,1/8/2022,888
Netherlands,NLD,1/9/2022,397
Netherlands,NLD,1/9/2022,1073
Netherlands,NLD,1/9/2022,118
Netherlands,NLD,1/9/2022,883
Netherlands,NLD,1/10/2022,396
Netherlands,NLD,1/10/2022,1130
Netherlands,NLD,1/10/2022,119
Netherlands,NLD,1/10/2022,893
Netherlands,NLD,1/10/2022,52
Netherlands,NLD,1/11/2022,386
Netherlands,NLD,1/11/2022,1102
Netherlands,NLD,1/11/2022,112
Netherlands,NLD,1/11/2022,888
Netherlands,NLD,1/12/2022,375
Netherlands,NLD,1/12/2022,1057
Netherlands,NLD,1/12/2022,110
Netherlands,NLD,1/12/2022,835
Netherlands,NLD,1/13/2022,358
Netherlands,NLD,1/13/2022,1002
Netherlands,NLD,1/13/2022,110
Netherlands,NLD,1/13/2022,826
Netherlands,NLD,1/14/2022,334
Netherlands,NLD,1/14/2022,954
Netherlands,NLD,1/14/2022,106
Netherlands,NLD,1/14/2022,819
Netherlands,NLD,1/15/2022,321
Netherlands,NLD,1/15/2022,898
Netherlands,NLD,1/15/2022,101
Netherlands,NLD,1/15/2022,797
Netherlands,NLD,1/16/2022,311
Netherlands,NLD,1/16/2022,906
Netherlands,NLD,1/16/2022,103
Netherlands,NLD,1/16/2022,780
Netherlands,NLD,1/17/2022,316
Netherlands,NLD,1/17/2022,923
Netherlands,NLD,1/17/2022,93
Netherlands,NLD,1/17/2022,747
Netherlands,NLD,1/18/2022,302
Netherlands,NLD,1/18/2022,883
Netherlands,NLD,1/18/2022,79
Netherlands,NLD,1/18/2022,701
Netherlands,NLD,1/19/2022,302
Netherlands,NLD,1/19/2022,846
Netherlands,NLD,1/19/2022,75
Netherlands,NLD,1/19/2022,715
Netherlands,NLD,1/20/2022,289
Netherlands,NLD,1/20/2022,834
Netherlands,NLD,1/20/2022,79
Netherlands,NLD,1/20/2022,748
Netherlands,NLD,1/21/2022,287
Netherlands,NLD,1/21/2022,821
Netherlands,NLD,1/21/2022,78
Netherlands,NLD,1/21/2022,757
Netherlands,NLD,1/22/2022,287
Netherlands,NLD,1/22/2022,796
Netherlands,NLD,1/22/2022,75
Netherlands,NLD,1/22/2022,754
Netherlands,NLD,1/23/2022,275
Netherlands,NLD,1/23/2022,818
Netherlands,NLD,1/23/2022,68
Netherlands,NLD,1/23/2022,756
Netherlands,NLD,1/24/2022,262
Netherlands,NLD,1/24/2022,879
Netherlands,NLD,1/24/2022,67
Netherlands,NLD,1/24/2022,801
Netherlands,NLD,1/25/2022,252
Netherlands,NLD,1/25/2022,911
Netherlands,NLD,1/25/2022,67
Netherlands,NLD,1/25/2022,852
Netherlands,NLD,1/26/2022,249
Netherlands,NLD,1/26/2022,905
Netherlands,NLD,1/26/2022,75
Netherlands,NLD,1/26/2022,877
Netherlands,NLD,1/27/2022,233
Netherlands,NLD,1/27/2022,898
Netherlands,NLD,1/27/2022,70
Netherlands,NLD,1/27/2022,894
Netherlands,NLD,1/28/2022,238
Netherlands,NLD,1/28/2022,903
Netherlands,NLD,1/28/2022,76
Netherlands,NLD,1/28/2022,920
Netherlands,NLD,1/29/2022,213
Netherlands,NLD,1/29/2022,916
Netherlands,NLD,1/29/2022,78
Netherlands,NLD,1/29/2022,960
Netherlands,NLD,1/30/2022,209
Netherlands,NLD,1/30/2022,945
Netherlands,NLD,1/30/2022,80
Netherlands,NLD,1/30/2022,1008
Netherlands,NLD,1/31/2022,212
Netherlands,NLD,1/31/2022,1035
Netherlands,NLD,1/31/2022,81
Netherlands,NLD,1/31/2022,1019
Netherlands,NLD,2/1/2022,206
Netherlands,NLD,2/1/2022,1137
Netherlands,NLD,2/1/2022,93
Netherlands,NLD,2/1/2022,1105
Netherlands,NLD,2/2/2022,215
Netherlands,NLD,2/2/2022,1157
Netherlands,NLD,2/2/2022,97
Netherlands,NLD,2/2/2022,1165
Netherlands,NLD,2/3/2022,218
Netherlands,NLD,2/3/2022,1168
Netherlands,NLD,2/3/2022,102
Netherlands,NLD,2/3/2022,1216
Netherlands,NLD,2/4/2022,214
Netherlands,NLD,2/4/2022,1152
Netherlands,NLD,2/4/2022,103
Netherlands,NLD,2/4/2022,1241
Netherlands,NLD,2/5/2022,229
Netherlands,NLD,2/5/2022,1134
Netherlands,NLD,2/5/2022,102
Netherlands,NLD,2/5/2022,1257
Netherlands,NLD,2/6/2022,211
Netherlands,NLD,2/6/2022,1133
Netherlands,NLD,2/6/2022,105
Netherlands,NLD,2/6/2022,1238
Netherlands,NLD,2/7/2022,214
Netherlands,NLD,2/7/2022,1279
Netherlands,NLD,2/7/2022,108
Netherlands,NLD,2/7/2022,1254
Netherlands,NLD,2/8/2022,226
Netherlands,NLD,2/8/2022,1354
Netherlands,NLD,2/8/2022,108
Netherlands,NLD,2/8/2022,1227
Netherlands,NLD,2/9/2022,206
Netherlands,NLD,2/9/2022,1325
Netherlands,NLD,2/9/2022,107
Netherlands,NLD,2/9/2022,1215
Netherlands,NLD,2/10/2022,198
Netherlands,NLD,2/10/2022,1315
Netherlands,NLD,2/10/2022,104
Netherlands,NLD,2/10/2022,1211
Netherlands,NLD,2/11/2022,189
Netherlands,NLD,2/11/2022,1351
Netherlands,NLD,2/11/2022,95
Netherlands,NLD,2/11/2022,1253
Netherlands,NLD,2/12/2022,176
Netherlands,NLD,2/12/2022,1295
Netherlands,NLD,2/12/2022,99
Netherlands,NLD,2/12/2022,1268
Netherlands,NLD,2/13/2022,179
Netherlands,NLD,2/13/2022,1303
Netherlands,NLD,2/13/2022,97
Netherlands,NLD,2/13/2022,1299
Netherlands,NLD,2/14/2022,181
Netherlands,NLD,2/14/2022,1373
Netherlands,NLD,2/14/2022,95
Netherlands,NLD,2/14/2022,1284
Netherlands,NLD,2/15/2022,181
Netherlands,NLD,2/15/2022,1475
Netherlands,NLD,2/15/2022,87
Netherlands,NLD,2/15/2022,1322
Netherlands,NLD,2/16/2022,173
Netherlands,NLD,2/16/2022,1477
Netherlands,NLD,2/16/2022,81
Netherlands,NLD,2/16/2022,1320
Netherlands,NLD,2/17/2022,168
Netherlands,NLD,2/17/2022,1420
Netherlands,NLD,2/17/2022,78
Netherlands,NLD,2/17/2022,1290
Netherlands,NLD,2/18/2022,179
Netherlands,NLD,2/18/2022,1405
Netherlands,NLD,2/18/2022,85
Netherlands,NLD,2/18/2022,1260
Netherlands,NLD,2/19/2022,182
Netherlands,NLD,2/19/2022,1368
Netherlands,NLD,2/19/2022,93
Netherlands,NLD,2/19/2022,1255
Netherlands,NLD,2/20/2022,168
Netherlands,NLD,2/20/2022,1378
Netherlands,NLD,2/20/2022,94
Netherlands,NLD,2/20/2022,1226
Netherlands,NLD,2/21/2022,166
Netherlands,NLD,2/21/2022,1445
Netherlands,NLD,2/21/2022,92
Netherlands,NLD,2/21/2022,1228
Netherlands,NLD,2/22/2022,171
Netherlands,NLD,2/22/2022,1455
Netherlands,NLD,2/22/2022,95
Netherlands,NLD,2/22/2022,1163
Netherlands,NLD,2/23/2022,163
Netherlands,NLD,2/23/2022,1411
Netherlands,NLD,2/23/2022,96
Netherlands,NLD,2/23/2022,1146
Netherlands,NLD,2/24/2022,163
Netherlands,NLD,2/24/2022,1392
Netherlands,NLD,2/24/2022,103
Netherlands,NLD,2/24/2022,1124
Netherlands,NLD,2/25/2022,159
Netherlands,NLD,2/25/2022,1354
Netherlands,NLD,2/25/2022,95
Netherlands,NLD,2/25/2022,1109
Netherlands,NLD,2/26/2022,169
Netherlands,NLD,2/26/2022,1229
Netherlands,NLD,2/26/2022,89
Netherlands,NLD,2/26/2022,1055
Netherlands,NLD,2/27/2022,169
Netherlands,NLD,2/27/2022,1190
Netherlands,NLD,2/27/2022,89
Netherlands,NLD,2/27/2022,1019
Netherlands,NLD,2/28/2022,162
Netherlands,NLD,2/28/2022,1308
Netherlands,NLD,2/28/2022,89
Netherlands,NLD,2/28/2022,985
Netherlands,NLD,3/1/2022,150
Netherlands,NLD,3/1/2022,1258
Netherlands,NLD,3/1/2022,86
Netherlands,NLD,3/1/2022,960
Netherlands,NLD,3/2/2022,160
Netherlands,NLD,3/2/2022,1285
Netherlands,NLD,3/2/2022,90
Netherlands,NLD,3/2/2022,942
Netherlands,NLD,3/3/2022,155
Netherlands,NLD,3/3/2022,1256
Netherlands,NLD,3/3/2022,82
Netherlands,NLD,3/3/2022,981
Netherlands,NLD,3/4/2022,147
Netherlands,NLD,3/4/2022,1244
Netherlands,NLD,3/4/2022,84
Netherlands,NLD,3/4/2022,969
Netherlands,NLD,3/5/2022,157
Netherlands,NLD,3/5/2022,1201
Netherlands,NLD,3/5/2022,81
Netherlands,NLD,3/5/2022,1002
Netherlands,NLD,3/6/2022,157
Netherlands,NLD,3/6/2022,1211
Netherlands,NLD,3/6/2022,83
Netherlands,NLD,3/6/2022,1045
Netherlands,NLD,3/7/2022,161
Netherlands,NLD,3/7/2022,1325
Netherlands,NLD,3/7/2022,85
Netherlands,NLD,3/7/2022,1094
Netherlands,NLD,3/8/2022,157
Netherlands,NLD,3/8/2022,1429
Netherlands,NLD,3/8/2022,82
Netherlands,NLD,3/8/2022,1165
Netherlands,NLD,3/9/2022,170
Netherlands,NLD,3/9/2022,1460
Netherlands,NLD,3/9/2022,84
Netherlands,NLD,3/9/2022,1235
Netherlands,NLD,3/10/2022,160
Netherlands,NLD,3/10/2022,1498
Netherlands,NLD,3/10/2022,93
Netherlands,NLD,3/10/2022,1263
Netherlands,NLD,3/11/2022,160
Netherlands,NLD,3/11/2022,1503
Netherlands,NLD,3/11/2022,104
Netherlands,NLD,3/11/2022,1344
Netherlands,NLD,3/12/2022,154
Netherlands,NLD,3/12/2022,1528
Netherlands,NLD,3/12/2022,101
Netherlands,NLD,3/12/2022,1432
Netherlands,NLD,3/13/2022,152
Netherlands,NLD,3/13/2022,1622
Netherlands,NLD,3/13/2022,99
Netherlands,NLD,3/13/2022,1501
Netherlands,NLD,3/14/2022,151
Netherlands,NLD,3/14/2022,1769
Netherlands,NLD,3/14/2022,97
Netherlands,NLD,3/14/2022,1557
Netherlands,NLD,3/15/2022,156
Netherlands,NLD,3/15/2022,1796
Netherlands,NLD,3/15/2022,110
Netherlands,NLD,3/15/2022,1619
Netherlands,NLD,3/16/2022,161
Netherlands,NLD,3/16/2022,1810
Netherlands,NLD,3/16/2022,111
Netherlands,NLD,3/16/2022,1678
Netherlands,NLD,3/17/2022,154
Netherlands,NLD,3/17/2022,1801
Netherlands,NLD,3/17/2022,107
Netherlands,NLD,3/17/2022,1674
Netherlands,NLD,3/18/2022,152
Netherlands,NLD,3/18/2022,1823
Netherlands,NLD,3/18/2022,103
Netherlands,NLD,3/18/2022,1696
Netherlands,NLD,3/19/2022,139
Netherlands,NLD,3/19/2022,1665
Netherlands,NLD,3/19/2022,104
Netherlands,NLD,3/19/2022,1658
Netherlands,NLD,3/20/2022,137
Netherlands,NLD,3/20/2022,1723
Netherlands,NLD,3/20/2022,110
Netherlands,NLD,3/20/2022,1638
Netherlands,NLD,3/21/2022,148
Netherlands,NLD,3/21/2022,1869
Netherlands,NLD,3/21/2022,117
Netherlands,NLD,3/21/2022,1623
Netherlands,NLD,3/22/2022,158
Netherlands,NLD,3/22/2022,1832
Netherlands,NLD,3/22/2022,126
Netherlands,NLD,3/22/2022,1606
Netherlands,NLD,3/23/2022,158
Netherlands,NLD,3/23/2022,1869
Netherlands,NLD,3/23/2022,126
Netherlands,NLD,3/23/2022,1580
Norway,NOR,1/1/2022,295
Norway,NOR,1/2/2022,314
Norway,NOR,1/2/2022,41
Norway,NOR,1/2/2022,192
Norway,NOR,1/3/2022,325
Norway,NOR,1/4/2022,304
Norway,NOR,1/5/2022,306
Norway,NOR,1/6/2022,295
Norway,NOR,1/7/2022,280
Norway,NOR,1/8/2022,246
Norway,NOR,1/9/2022,257
Norway,NOR,1/9/2022,33
Norway,NOR,1/9/2022,150
Norway,NOR,1/10/2022,270
Norway,NOR,1/11/2022,277
Norway,NOR,1/12/2022,264
Norway,NOR,1/13/2022,243
Norway,NOR,1/14/2022,252
Norway,NOR,1/15/2022,228
Norway,NOR,1/16/2022,231
Norway,NOR,1/16/2022,18
Norway,NOR,1/16/2022,123
Norway,NOR,1/17/2022,240
Norway,NOR,1/18/2022,238
Norway,NOR,1/19/2022,240
Norway,NOR,1/20/2022,249
Norway,NOR,1/21/2022,230
Norway,NOR,1/22/2022,224
Norway,NOR,1/23/2022,227
Norway,NOR,1/23/2022,24
Norway,NOR,1/23/2022,157
Norway,NOR,1/24/2022,255
Norway,NOR,1/25/2022,253
Norway,NOR,1/26/2022,245
Norway,NOR,1/27/2022,268
Norway,NOR,1/28/2022,263
Norway,NOR,1/29/2022,243
Norway,NOR,1/30/2022,230
Norway,NOR,1/30/2022,18
Norway,NOR,1/30/2022,230
Norway,NOR,1/31/2022,257
Norway,NOR,2/1/2022,267
Norway,NOR,2/2/2022,280
Norway,NOR,2/3/2022,279
Norway,NOR,2/4/2022,288
Norway,NOR,2/5/2022,279
Norway,NOR,2/6/2022,290
Norway,NOR,2/6/2022,20
Norway,NOR,2/6/2022,243
Norway,NOR,2/7/2022,314
Norway,NOR,2/8/2022,317
Norway,NOR,2/9/2022,326
Norway,NOR,2/10/2022,324
Norway,NOR,2/11/2022,328
Norway,NOR,2/12/2022,294
Norway,NOR,2/13/2022,329
Norway,NOR,2/13/2022,16
Norway,NOR,2/13/2022,321
Norway,NOR,2/14/2022,353
Norway,NOR,2/15/2022,382
Norway,NOR,2/16/2022,377
Norway,NOR,2/17/2022,402
Norway,NOR,2/18/2022,442
Norway,NOR,2/20/2022,39
Norway,NOR,2/20/2022,448
Norway,NOR,2/21/2022,509
Norway,NOR,2/22/2022,534
Norway,NOR,2/23/2022,528
Norway,NOR,2/24/2022,519
Norway,NOR,2/25/2022,525
Norway,NOR,2/27/2022,43
Norway,NOR,2/27/2022,523
Norway,NOR,2/28/2022,569
Norway,NOR,3/1/2022,572
Norway,NOR,3/2/2022,598
Norway,NOR,3/3/2022,575
Norway,NOR,3/4/2022,555
Norway,NOR,3/6/2022,50
Norway,NOR,3/6/2022,546
Norway,NOR,3/7/2022,634
Norway,NOR,3/8/2022,638
Norway,NOR,3/9/2022,617
Norway,NOR,3/10/2022,597
Norway,NOR,3/11/2022,611
Norway,NOR,3/13/2022,36
Norway,NOR,3/13/2022,483
Poland,POL,1/1/2022,19408
Poland,POL,1/2/2022,19135
Poland,POL,1/3/2022,19493
Poland,POL,1/4/2022,19636
Poland,POL,1/5/2022,19264
Poland,POL,1/6/2022,18748
Poland,POL,1/7/2022,18439
Poland,POL,1/8/2022,18286
Poland,POL,1/9/2022,18063
Poland,POL,1/10/2022,18160
Poland,POL,1/11/2022,18095
Poland,POL,1/12/2022,17155
Poland,POL,1/13/2022,16307
Poland,POL,1/14/2022,15656
Poland,POL,1/15/2022,15114
Poland,POL,1/16/2022,14519
Poland,POL,1/17/2022,14601
Poland,POL,1/18/2022,14398
Poland,POL,1/19/2022,14005
Poland,POL,1/20/2022,13770
Poland,POL,1/21/2022,13624
Poland,POL,1/22/2022,13504
Poland,POL,1/23/2022,13491
Poland,POL,1/24/2022,13675
Poland,POL,1/25/2022,14153
Poland,POL,1/26/2022,14018
Poland,POL,1/27/2022,14279
Poland,POL,1/28/2022,14453
Poland,POL,1/29/2022,14804
Poland,POL,1/30/2022,15029
Poland,POL,1/31/2022,15447
Poland,POL,2/1/2022,16357
Poland,POL,2/2/2022,16529
Poland,POL,2/3/2022,16811
Poland,POL,2/4/2022,17262
Poland,POL,2/5/2022,17685
Poland,POL,2/6/2022,17661
Poland,POL,2/7/2022,18287
Poland,POL,2/8/2022,19014
Poland,POL,2/9/2022,18952
Poland,POL,2/10/2022,19055
Poland,POL,2/11/2022,19051
Poland,POL,2/12/2022,18912
Poland,POL,2/13/2022,18629
Poland,POL,2/14/2022,18824
Poland,POL,2/15/2022,19166
Poland,POL,2/16/2022,18477
Poland,POL,2/17/2022,18018
Poland,POL,2/18/2022,17617
Poland,POL,2/19/2022,17154
Poland,POL,2/20/2022,16443
Poland,POL,2/21/2022,16483
Poland,POL,2/22/2022,16509
Poland,POL,2/23/2022,15903
Poland,POL,2/24/2022,15130
Poland,POL,2/25/2022,14403
Poland,POL,2/26/2022,13670
Poland,POL,2/27/2022,12886
Poland,POL,2/28/2022,13024
Poland,POL,3/1/2022,12853
Poland,POL,3/2/2022,11627
Poland,POL,3/3/2022,10957
Poland,POL,3/4/2022,10423
Poland,POL,3/5/2022,9951
Poland,POL,3/6/2022,9456
Poland,POL,3/7/2022,9517
Poland,POL,3/8/2022,9478
Poland,POL,3/9/2022,8936
Poland,POL,3/10/2022,8558
Poland,POL,3/11/2022,8338
Poland,POL,3/12/2022,7977
Poland,POL,3/13/2022,7744
Portugal,PRT,1/1/2022,142
Portugal,PRT,1/1/2022,1023
Portugal,PRT,1/2/2022,148
Portugal,PRT,1/2/2022,1081
Portugal,PRT,1/3/2022,147
Portugal,PRT,1/3/2022,1167
Portugal,PRT,1/4/2022,147
Portugal,PRT,1/4/2022,1203
Portugal,PRT,1/5/2022,143
Portugal,PRT,1/5/2022,1251
Portugal,PRT,1/6/2022,158
Portugal,PRT,1/6/2022,1311
Portugal,PRT,1/7/2022,161
Portugal,PRT,1/7/2022,1353
Portugal,PRT,1/8/2022,153
Portugal,PRT,1/8/2022,1388
Portugal,PRT,1/9/2022,150
Portugal,PRT,1/9/2022,1449
Portugal,PRT,1/10/2022,161
Portugal,PRT,1/10/2022,1588
Portugal,PRT,1/11/2022,153
Portugal,PRT,1/11/2022,1564
Portugal,PRT,1/12/2022,167
Portugal,PRT,1/12/2022,1635
Portugal,PRT,1/13/2022,162
Portugal,PRT,1/13/2022,1699
Portugal,PRT,1/14/2022,162
Portugal,PRT,1/14/2022,1699
Portugal,PRT,1/15/2022,163
Portugal,PRT,1/15/2022,1733
Portugal,PRT,1/16/2022,168
Portugal,PRT,1/16/2022,1813
Portugal,PRT,1/17/2022,174
